displacement,force
2.41539,60.60912276
2.51285,61.60758793
2.60381,62.58318749
2.7029,63.52829957
2.79386,64.44292416
2.8897,65.30419564
2.98066,66.173089
3.07325,67.01911675
3.16746,67.83465701
3.26329,68.61970978
3.35913,69.40476255
3.45172,70.16694971
3.54755,70.91389312
3.64014,71.63034905
3.73273,72.33918311
3.82694,73.04039529
3.92115,73.72636373
4.02024,74.37422282
4.1112,75.00683816
4.20541,75.61658788
4.29637,76.21109387
4.39058,76.76749049
4.48967,77.31626524
4.58551,77.8116869
4.67809,78.28424293
4.7723,78.71868961
4.86976,79.12264881
4.96398,79.48849864
5.05819,79.82386099
5.15402,80.09824837
5.24661,80.34214826
5.34407,80.56318254
5.43503,80.73848558
5.53087,80.88330114
5.60234,80.78421681
5.65107,80.62415751
5.68518,80.31166077
5.70792,80.23544206
5.72092,79.84672661
5.72579,79.71715479
5.73229,79.51898613
5.73554,79.32843934
5.73554,79.09978319
5.73391,78.90161453
5.73391,78.75679897
5.73878,78.61198341
5.73229,78.49003347
5.73391,78.39094914
5.73391,78.32235229
5.73391,78.23088983
5.73554,78.15467112
5.73229,78.0784524
5.73716,78.04034304
5.73716,77.96412433
5.73391,77.9183931
5.73391,77.87266187
5.73391,77.8116869
5.73229,77.78119941
5.73554,77.72784631
5.73716,77.7049807
5.73554,77.69735882
5.73554,77.64400572
5.73554,77.61351824
5.73391,77.58303075
5.73391,77.54492139
5.73554,77.50681203
5.73554,77.48394642
5.73391,77.45345893
5.73716,77.43059332
5.73391,77.39248396
5.73554,77.36961835
5.73391,77.33913086
5.73716,77.30864337
5.73391,77.3010215
5.73554,77.26291214
5.73554,77.24004653
5.73554,77.22480279
5.73391,77.20955904
5.73229,77.18669343
5.73716,77.16382781
5.73554,77.14858407
5.74366,77.55254326
5.75503,78.47478972
5.77452,78.98545512
5.79726,79.54947362
5.81838,79.95343281
5.84112,80.18971083
5.86873,80.41836698
5.89147,80.4640982
5.91909,80.57080441
5.94345,80.62415751
5.96294,80.47172008
5.97594,80.18971083
5.98406,80.0372734
5.99056,79.85434848
5.99218,79.74764228
5.99056,79.53422987
5.99056,79.37417057
5.98893,79.23697688
5.99218,79.11502694
5.99218,79.00069886
5.99056,78.9092364
5.99056,78.83301769
5.99056,78.76442084
5.99056,78.695824
5.99056,78.62722716
5.99056,78.57387405
5.99056,78.50527721
5.99056,78.47478972
5.99056,78.39857101
5.99218,78.36808352
5.99056,78.32235229
5.99056,78.26137732
5.98731,78.23088983
5.99056,78.19278048
5.98731,78.16991486
5.99056,78.1318055
5.98893,78.08607427
5.99056,78.07083053
5.99056,78.04034304
5.99218,78.00223369
5.99218,77.97936807
5.99056,77.94125871
5.99056,77.9183931
5.99056,77.89552748
5.99056,77.88028374
5.99056,77.84979625
5.99218,77.84217438
5.98893,77.79644315
5.99056,77.78882128
5.99218,77.76595567
5.98893,77.74309005
5.98893,77.73546818
5.99056,77.68973695
5.98893,77.68973695
5.99056,77.65924947
5.98893,77.63638385
5.99056,77.62114011
5.99056,77.60589636
5.99056,77.59065262
5.98893,77.56778701
5.98893,77.55254326
5.99218,77.54492139
5.99056,77.51443391
5.99056,77.51443391
5.99056,77.49156829
5.99056,77.47632455
5.99056,77.4610808
5.98893,77.43821519
5.99056,77.43059332
5.99218,77.42297145
5.98893,77.40010583
5.99218,77.39248396
5.98893,77.37724022
5.98893,77.36199647
5.98893,77.3543746
5.98893,77.33150899
5.99381,77.33150899
5.98731,77.32388712
5.99056,77.3010215
5.99218,77.27815589
5.99381,77.29339963
5.98893,77.27053402
5.99056,77.26291214
5.98893,77.2476684
5.98893,77.23242466
5.98731,77.21718091
5.99056,77.20955904
5.99056,77.20193717
5.99056,77.18669343
5.99056,77.17144968
5.98731,77.16382781
5.99056,77.15620594
5.99056,77.13334033
5.99056,77.13334033
5.99056,77.13334033
5.99056,77.11047471
5.98893,77.10285284
5.99056,77.09523097
5.98893,77.07998723
5.99056,77.06474348
5.99056,77.05712161
5.99056,77.05712161
5.98893,77.04187787
5.99056,77.04187787
5.99056,77.01901225
5.98731,77.01139038
5.99056,77.00376851
5.99056,77.00376851
5.99218,76.99614664
5.99218,76.99614664
5.99218,76.97328102
5.99056,76.95803728
5.99056,76.95041541
5.98893,76.94279354
5.98731,76.94279354
5.99056,76.93517167
5.99056,76.92754979
5.99056,76.91992792
5.99056,76.90468418
5.97919,75.906219
5.93533,72.88795786
5.87036,68.95507213
5.79564,65.48712056
5.7128,61.57710044
5.62021,57.56037413
5.52925,53.59700091
5.43828,49.50405587
5.34245,45.44922019
5.24661,41.45535949
5.1459,37.53009563
5.05169,33.74202546
4.95423,30.03779587
4.85677,26.40216313
4.76093,22.85037098
4.66185,19.39766316
4.56764,16.15074586
4.46855,13.01053478
4.36947,9.90081117
4.26876,6.86730629
4.1713,3.96337322
4.07709,1.26523068
3.98937,-1.19663384
3.88704,-3.65087648
3.78958,-5.92219421
3.69537,-8.0182089
3.60116,-9.93892053
3.50207,-11.69195099
3.40136,-13.2468128
3.3039,-14.67972465
3.20482,-15.96019908
3.10736,-17.1873204
3.0099,-18.33822301
2.91081,-19.39004128
2.81985,-20.47234705
2.71752,-21.49367784
2.62168,-22.48452114
2.52422,-23.43725509
2.42676,-24.37474529
2.33092,-25.28174801
2.23346,-26.1963726
2.12788,-27.05002222
2.02717,-27.9112937
1.92484,-28.71921209
1.82413,-29.53475235
1.7218,-30.29693951
1.62434,-31.05150479
1.52038,-31.78320446
1.41805,-32.49966039
1.32059,-33.21611632
1.21825,-33.89446289
1.11592,-34.57280946
1.01196,-35.24353416
0.91125,-35.89139324
0.81217,-36.53925232
0.70821,-37.17186767
0.60913,-37.80448301
0.51004,-38.41423273
0.40771,-39.05446994
0.30538,-39.66421967
0.22578,-40.06055699
0.16568,-40.23586004
0.13157,-40.28921314
0.11045,-40.26634752
0.09746,-40.21299442
0.09259,-40.13677571
0.08771,-40.03006951
0.08934,-39.9233633
0.08609,-39.85476646
0.08284,-39.763304
0.08447,-39.64897593
0.08447,-39.58037908
0.07959,-39.51178224
0.08284,-39.45080727
0.08122,-39.38983229
0.08122,-39.33647919
0.07959,-39.30599171
0.08122,-39.26788235
0.08284,-39.22215112
0.08284,-39.19166363
0.08284,-39.16879802
0.08122,-39.12306679
0.08122,-39.10782305
0.08284,-39.08495743
0.08284,-39.06209182
0.08284,-39.02398246
0.08284,-39.00873871
0.08122,-38.9858731
0.08122,-38.97825123
0.08122,-38.94014187
0.07959,-38.93252
0.08284,-38.90965438
0.08122,-38.90203251
0.08122,-38.8791669
0.08284,-38.87154503
0.08284,-38.84105754
0.08284,-38.84105754
0.08122,-38.8258138
0.08284,-38.81057005
0.08122,-38.79532631
0.08284,-38.78008257
0.08122,-38.76483882
0.08447,-38.74959508
0.08284,-38.74959508
0.08284,-38.74197321
0.08122,-38.73435134
0.07797,-38.7191076
0.08122,-38.70386385
0.08284,-38.68862011
0.08284,-38.67337637
0.08284,-38.66575449
0.08284,-38.67337637
0.07959,-38.65813262
0.08122,-38.65051075
0.08122,-38.62002326
0.08122,-38.62764514
0.08284,-38.62002326
0.07959,-38.61240139
0.08122,-38.59715765
0.08122,-38.58191391
0.08284,-38.58953578
0.08122,-38.58953578
0.08284,-38.58191391
0.08447,-38.56667016
0.08122,-38.56667016
0.08122,-38.55142642
0.08122,-38.54380455
0.08122,-38.53618268
0.08122,-38.53618268
0.08122,-38.52093893
0.08284,-38.51331706
0.08284,-38.49807332
0.08284,-38.49807332
0.07959,-38.50569519
0.08284,-38.49045145
0.08122,-38.4752077
0.08122,-38.48282958
0.07959,-38.4752077
0.08122,-38.46758583
0.08284,-38.45996396
0.08122,-38.45996396
0.08284,-38.45234209
0.07959,-38.43709835
0.07959,-38.44472022
0.08122,-38.42947648
0.07959,-38.43709835
0.07959,-38.4218546
0.08122,-38.41423273
0.08284,-38.4218546
0.08122,-38.41423273
0.08122,-38.40661086
0.08284,-38.39898899
0.08122,-38.39898899
0.08284,-38.38374525
0.08122,-38.37612337
0.08122,-38.38374525
0.08122,-38.3685015
0.08284,-38.37612337
0.08284,-38.3685015
0.08284,-38.36087963
0.08447,-38.3685015
0.07959,-38.36087963
0.08122,-38.35325776
0.08122,-38.33801402
0.08122,-38.34563589
0.08122,-38.33801402
0.07959,-38.33801402
0.08122,-38.33039214
0.08284,-38.33039214
0.08122,-38.3151484
0.07959,-38.3151484
0.08284,-38.32277027
0.08284,-38.30752653
0.08284,-38.29990466
0.08122,-38.29990466
0.07959,-38.29990466
0.08122,-38.29990466
0.08122,-38.28466092
0.08284,-38.29990466
0.08122,-38.28466092
0.08122,-38.26941717
0.07959,-38.26941717
0.08122,-38.27703904
0.07959,-38.2617953
0.08447,-38.26941717
0.07959,-38.25417343
0.08122,-38.2617953
0.08122,-38.25417343
0.08284,-38.2617953
0.08284,-38.23892969
0.08122,-38.25417343
0.08284,-38.23892969
0.08284,-38.24655156
0.08447,-38.23892969
0.08284,-38.23130781
0.08284,-38.23892969
0.08284,-38.23130781
0.08284,-38.22368594
0.08284,-38.22368594
0.07959,-38.23130781
0.08122,-38.21606407
0.08122,-38.22368594
0.08122,-38.21606407
0.08122,-38.21606407
0.08284,-38.20082033
0.08447,-38.20082033
0.07959,-38.20082033
0.08284,-38.18557658
0.08122,-38.20082033
0.08122,-38.2084422
0.08122,-38.17795471
0.08284,-38.19319846
0.08122,-38.18557658
0.08122,-38.18557658
0.08122,-38.17795471
0.07797,-38.17795471
0.08122,-38.17033284
0.07959,-38.17795471
0.08122,-38.17795471
0.08284,-38.16271097
0.08284,-38.17033284
0.07959,-38.16271097
0.07959,-38.1550891
0.08122,-38.1550891
0.07797,-38.1550891
0.08284,-38.14746723
0.08284,-38.14746723
0.08122,-38.1550891
0.08122,-38.13984536
0.08284,-38.14746723
0.08122,-38.13222348
0.07959,-38.13222348
0.08122,-38.12460161
0.08122,-38.12460161
0.08284,-38.12460161
0.07959,-38.12460161
0.08122,-38.13222348
0.07959,-38.12460161
0.08284,-38.10935787
0.07959,-38.11697974
0.08122,-38.11697974
0.08284,-38.10935787
0.08122,-38.10935787
0.08122,-38.11697974
0.08284,-38.09411413
0.08122,-38.10935787
0.08122,-38.101736
0.08122,-38.101736
0.08122,-38.101736
0.08122,-38.09411413
0.07797,-38.09411413
0.08284,-38.07887038
0.08284,-38.09411413
0.08284,-38.08649225
0.08122,-38.08649225
0.08122,-38.08649225
0.08122,-38.07887038
0.08122,-38.07124851
0.08122,-38.07887038
0.08122,-38.09411413
0.08122,-38.07124851
0.08122,-38.07124851
0.08122,-38.07124851
0.07959,-38.05600477
0.08447,-38.06362664
0.07959,-38.06362664
0.08122,-38.06362664
0.08122,-38.06362664
0.07959,-38.0483829
0.08447,-38.05600477
0.08284,-38.05600477
0.08122,-38.05600477
0.08122,-38.05600477
0.08284,-38.0483829
0.07959,-38.04076102
0.08284,-38.04076102
0.07959,-38.0483829
0.08447,-38.04076102
0.08284,-38.03313915
0.07797,-38.03313915
0.08284,-38.03313915
0.08284,-38.0483829
0.08122,-38.02551728
0.07959,-38.03313915
0.08284,-38.02551728
0.07959,-38.02551728
0.07959,-38.01789541
0.08122,-38.01789541
0.08122,-38.01789541
0.08284,-38.02551728
0.08284,-38.01789541
0.08122,-38.01789541
0.08284,-38.01027354
0.08284,-38.01027354
0.08284,-38.01789541
0.07959,-38.00265167
0.08122,-38.00265167
0.07959,-38.00265167
0.07959,-38.00265167
0.08122,-37.9950298
0.08284,-38.00265167
0.08122,-37.98740792
0.07797,-37.9950298
0.08122,-38.00265167
0.08122,-37.9950298
0.07797,-37.9950298
0.08122,-37.98740792
0.08122,-37.97978605
0.08122,-38.00265167
0.08122,-37.97978605
0.08122,-37.9950298
0.08122,-37.97216418
0.08122,-37.98740792
0.08122,-37.97978605
0.08284,-37.9950298
0.08122,-37.97216418
0.08122,-37.98740792
0.08447,-37.96454231
0.07797,-37.97216418
0.08122,-37.97978605
0.08284,-37.97216418
0.08122,-37.96454231
0.08284,-37.97216418
0.07634,-37.96454231
0.08122,-37.97216418
0.07797,-37.97978605
0.08122,-37.96454231
0.08122,-37.95692044
0.07959,-37.95692044
0.07797,-37.95692044
0.08284,-37.95692044
0.08122,-37.94929857
0.08284,-37.94929857
0.08122,-37.95692044
0.08284,-37.95692044
0.08284,-37.94167669
0.08447,-37.94929857
0.07959,-37.94929857
0.08122,-37.94929857
0.08447,-37.94929857
0.08122,-37.94929857
0.08122,-37.94167669
0.08122,-37.94167669
0.07959,-37.93405482
0.08122,-37.93405482
0.08122,-37.93405482
0.08122,-37.94167669
0.08284,-37.92643295
0.07959,-37.92643295
0.08284,-37.93405482
0.07959,-37.92643295
0.08122,-37.93405482
0.07959,-37.94167669
0.08122,-37.92643295
0.08284,-37.91881108
0.08284,-37.91881108
0.08122,-37.92643295
0.08122,-37.91881108
0.08122,-37.92643295
0.08122,-37.91118921
0.07959,-37.92643295
0.08447,-37.92643295
0.08284,-37.91881108
0.08447,-37.91881108
0.08447,-37.92643295
0.08122,-37.91118921
0.08447,-37.91118921
0.08284,-37.91118921
0.08122,-37.91118921
0.08284,-37.91118921
0.08284,-37.89594547
0.08122,-37.89594547
0.08122,-37.90356734
0.08122,-37.91118921
0.08284,-37.91118921
0.08122,-37.89594547
0.08447,-37.90356734
0.08284,-37.89594547
0.08122,-37.89594547
0.07959,-37.89594547
0.07959,-37.91118921
0.08284,-37.91118921
0.08122,-37.88832359
0.08122,-37.88832359
0.08284,-37.88832359
0.08447,-37.90356734
0.08447,-37.90356734
0.08122,-37.89594547
0.07959,-37.88832359
0.08284,-37.88832359
0.08122,-37.88832359
0.08284,-37.88070172
0.08284,-37.88832359
0.08284,-37.87307985
0.07797,-38.0483829
0.04711,-39.61848844
-0.01299,-41.09713153
-0.08609,-42.02699986
-0.16731,-42.62150584
-0.25015,-43.19314621
-0.33786,-43.74192096
-0.42883,-44.32880507
-0.52466,-44.92331106
-0.61725,-45.54068265
-0.71146,-46.17329799
-0.81054,-46.84402269
-0.90151,-47.53761301
-0.99734,-48.26931268
-1.09968,-49.03912171
-1.19064,-49.83941822
-1.28648,-50.65495848
-1.37906,-51.53909558
-1.47815,-52.43847643
-1.57561,-53.36072289
-1.67144,-54.32107871
-1.76403,-55.29667827
-1.86149,-56.29514344
-1.95733,-57.30123049
-2.05479,-58.3454269
-2.15062,-59.37437956
-2.24483,-60.37284474
-2.34229,-61.42466301
-2.44138,-62.46885942
-2.53072,-63.48256834
-2.62493,-64.48103351
-2.72239,-65.43376746
-2.81823,-66.35601392
-2.91731,-67.27826038
-3.01152,-68.1852631
-3.10898,-69.0694002
-3.20482,-69.94591543
-3.30553,-70.79956505
-3.40136,-71.63797092
-3.50207,-72.4763768
-3.60116,-73.3071608
-3.70024,-74.09221357
-3.79933,-74.86964447
-3.89841,-75.65469724
-3.991,-76.37877504
-4.09333,-77.11809658
-4.19079,-77.82693064
-4.28988,-78.50527721
-4.38734,-79.16838004
-4.48967,-79.79337351
-4.58388,-80.4107451
-4.68459,-81.03573857
-4.78205,-81.62262268
-4.87626,-82.17901931
-4.97535,-82.65919722
-5.07281,-83.10888764
-5.17027,-83.52046871
-5.2661,-83.90156228
-5.36356,-84.20643715
-5.46102,-84.51131201
-5.55848,-84.71710254
-5.62508,-84.65612757
-5.67381,-84.51131201
-5.70143,-84.34363084
-5.72417,-84.14546217
-5.73554,-83.96253726
-5.74528,-83.77961234
-5.74853,-83.57382181
-5.75178,-83.42900625
-5.75665,-83.24608133
-5.75665,-83.05553454
-5.75503,-82.88785337
-5.75665,-82.75065968
-5.75828,-82.62870973
-5.75503,-82.51438166
-5.75665,-82.43054107
-5.75665,-82.34670048
-5.7534,-82.27810364
-5.75828,-82.21712867
-5.75665,-82.14853182
-5.75503,-82.10280059
-5.75665,-82.04182562
-5.75665,-81.99609439
-5.75503,-81.95036316
-5.7534,-81.89701006
-5.75828,-81.85127883
-5.75503,-81.82079134
-5.75828,-81.76743824
-5.75665,-81.74457263
-5.75665,-81.71408514
-5.75665,-81.66835391
-5.75665,-81.6454883
-5.75665,-81.61500081
-5.75503,-81.57689145
-5.75665,-81.5387821
-5.75665,-81.50829461
-5.75665,-81.50067274
-5.75503,-81.47780712
-5.75665,-81.45494151
-5.75665,-81.43207589
-5.75503,-81.39396654
-5.75665,-81.37872279
-5.75665,-81.34823531
-5.76153,-81.77506012
-5.77777,-82.50675979
-5.79726,-83.21559384
-5.81513,-83.8177217
-5.83787,-84.12259656
-5.85899,-84.38174019
-5.88173,-84.57228698
-5.90609,-84.71710254
-5.93533,-84.77807752
-5.95807,-84.81618687
-5.97269,-84.70948067
-5.98731,-84.55704324
-5.99218,-84.40460581
-5.99381,-84.21405902
-5.99705,-84.05399972
-6.0003,-83.90156228
-6.00193,-83.75674672
-6.00355,-83.66528427
-6.0003,-83.57382181
-6.0068,-83.50522496
-6.0068,-83.44424999
-6.01005,-83.36803127
-6.00518,-83.27656882
-6.0068,-83.17748449
-6.0068,-83.12413138
-6.00518,-83.04791267
-6.00518,-82.9869377
-6.0068,-82.94120647
-6.00518,-82.89547524
-6.00518,-82.84212214
-6.00355,-82.80401278
-6.0068,-82.75828155
-6.0068,-82.72017219
-6.00518,-82.67444096
-6.0068,-82.6363316
-6.0068,-82.59822225
-6.0068,-82.57535663
-6.00518,-82.55249102
-6.0068,-82.51438166
-6.00518,-82.48389417
-6.00518,-82.45340669
-6.00518,-82.40767546
-6.0068,-82.39243171
-6.0068,-82.3695661
-6.0068,-82.34670048
-6.00355,-82.32383487
-6.0068,-82.30859113
-6.00355,-82.27810364
-6.0068,-82.24761615
-6.00518,-82.22475054
-6.0068,-82.2095068
-6.0068,-82.18664118
-6.0068,-82.17901931
-6.00842,-82.15615369
-6.00518,-82.13328808
-6.0068,-82.10280059
-6.00842,-82.09517872
-6.00518,-82.07231311
-6.0068,-82.04944749
-6.00193,-82.04182562
-6.0068,-82.02658188
-6.0068,-82.01133813
-6.0068,-82.00371626
-6.00842,-81.97322878
-6.00842,-81.95036316
-6.0068,-81.95036316
-6.0068,-81.93511942
-6.00842,-81.9122538
-6.00518,-81.9122538
-6.01005,-81.88938819
-6.00842,-81.86652257
-6.0068,-81.8589007
-6.00842,-81.84365696
-6.01167,-81.84365696
-6.0068,-81.82079134
-6.0068,-81.79792573
-6.0068,-81.79030386
-6.0068,-81.78268199
-6.0068,-81.77506012
-6.0068,-81.75981637
-6.00842,-81.72932889
-6.00518,-81.73695076
-6.0068,-81.71408514
-6.0068,-81.71408514
-6.00518,-81.69121953
-6.0068,-81.69121953
-6.0068,-81.67597579
-6.0068,-81.66073204
-6.00842,-81.6454883
-6.0068,-81.65311017
-6.00518,-81.63786643
-6.00842,-81.62262268
-6.01005,-81.61500081
-6.00842,-81.60737894
-6.0068,-81.58451333
-6.00842,-81.58451333
-6.00355,-81.57689145
-6.00518,-81.56164771
-6.01005,-81.56164771
-6.0068,-81.5387821
-6.00842,-81.52353835
-6.0068,-81.52353835
-6.0068,-81.50829461
-6.0068,-81.50829461
-6.00842,-81.49305087
-6.00842,-81.49305087
-6.00842,-81.47780712
-6.0068,-81.47018525
-6.00842,-81.47018525
-6.00518,-81.44731964
-6.0068,-81.43969777
-6.0068,-81.44731964
-6.0068,-81.42445402
-6.0068,-81.43207589
-6.00518,-81.41683215
-6.00842,-81.40158841
-6.00842,-81.40158841
-6.01005,-81.39396654
-6.0068,-81.37110092
-6.00842,-81.36347905
-6.0068,-81.37110092
-6.00842,-81.34061344
-6.0068,-81.34823531
-6.0068,-81.35585718
-6.0068,-81.34061344
-6.00842,-81.33299156
-6.00842,-81.33299156
-6.0068,-81.31012595
-6.00842,-81.31012595
-6.00842,-81.29488221
-6.00842,-81.30250408
-6.01005,-81.29488221
-6.00842,-81.27963846
-6.0068,-81.27963846
-6.0068,-81.26439472
-6.00842,-81.26439472
-6.00842,-81.25677285
-6.0068,-81.24152911
-6.00842,-81.24152911
-6.00518,-81.23390723
-6.0068,-81.23390723
-6.00842,-81.21866349
-6.0068,-81.21866349
-6.00842,-81.21104162
-6.0068,-81.20341975
-6.00842,-81.20341975
-6.01005,-81.188176
-6.0068,-81.188176
-6.00518,-81.188176
-6.00842,-81.16531039
-6.00842,-81.15006665
-6.00518,-81.15768852
-6.01005,-81.15768852
-6.0068,-81.15006665
-6.01005,-81.1348229
-6.00355,-81.1348229
-6.00518,-81.12720103
-6.00842,-81.11957916
-6.00842,-81.10433542
-6.0068,-81.10433542
-6.00842,-81.11195729
-6.0068,-81.09671355
-6.01005,-81.09671355
-6.00518,-81.0814698
-6.0068,-81.0814698
-6.0068,-81.0814698
-6.00842,-81.07384793
-6.0068,-81.07384793
-6.00842,-81.05860419
-6.00518,-81.05860419
-6.00842,-81.05860419
-6.0068,-81.05098232
-6.00842,-81.05860419
-6.00842,-81.0281167
-6.00842,-81.0281167
-6.00842,-81.0281167
-6.0068,-81.0281167
-6.0068,-81.02049483
-6.0068,-81.02049483
-6.0068,-81.01287296
-6.0068,-80.99762921
-6.00842,-81.01287296
-6.0068,-80.99762921
-6.00842,-80.99762921
-6.00518,-80.98238547
-6.01005,-80.9747636
-6.0068,-80.98238547
-6.0068,-80.9747636
-6.01005,-80.95951986
-6.0068,-80.95951986
-6.0068,-80.95189799
-6.00842,-80.95189799
-6.00842,-80.93665424
-6.0068,-80.94427611
-6.0068,-80.95189799
-6.0068,-80.93665424
-6.00842,-80.92903237
-6.0068,-80.9214105
-6.00842,-80.91378863
-6.00842,-80.91378863
-6.00842,-80.90616676
-6.0068,-80.9214105
-6.0068,-80.90616676
-6.0068,-80.89854488
-6.0068,-80.89092301
-6.00842,-80.89854488
-6.00842,-80.88330114
-6.00842,-80.88330114
-6.0068,-80.87567927
-6.00518,-80.86043553
-6.00842,-80.87567927
-6.0068,-80.86043553
-6.00355,-80.86043553
-6.0068,-80.85281366
-6.0068,-80.86043553
-6.0068,-80.85281366
-6.0068,-80.84519178
-6.0068,-80.83756991
-6.00518,-80.85281366
-6.01005,-80.84519178
-6.0068,-80.82994804
-6.00518,-80.82232617
-6.00842,-80.80708243
-6.01167,-80.8147043
-6.00842,-80.82232617
-6.00842,-80.80708243
-6.0068,-80.79183868
-6.00842,-80.79946055
-6.00842,-80.79183868
-6.0068,-80.79183868
-6.01005,-80.78421681
-6.00842,-80.79183868
-6.00842,-80.76897307
-6.00842,-80.7613512
-6.01005,-80.7613512
-6.00518,-80.77659494
-6.00842,-80.76897307
-6.00842,-80.75372932
-6.00842,-80.75372932
-6.01005,-80.7613512
-6.00842,-80.75372932
-6.0068,-80.74610745
-6.00842,-80.74610745
-6.00842,-80.74610745
-6.01167,-80.73086371
-6.0068,-80.72324184
-6.00842,-80.71561997
-6.00842,-80.71561997
-6.00842,-80.72324184
-6.00842,-80.7079981
-6.0068,-80.70037622
-6.00842,-80.7079981
-6.0068,-80.7079981
-6.00842,-80.70037622
-6.00518,-80.70037622
-6.0068,-80.69275435
-6.00842,-80.7079981
-6.0068,-80.69275435
-6.0068,-80.70037622
-6.0068,-80.66988874
-6.00842,-80.66988874
-6.00842,-80.68513248
-6.00842,-80.66988874
-6.0068,-80.66988874
-6.00842,-80.66226687
-6.0068,-80.66988874
-6.00355,-80.66226687
-6.00518,-80.65464499
-6.01005,-80.64702312
-6.00842,-80.65464499
-6.01005,-80.64702312
-6.0068,-80.64702312
-6.0068,-80.63940125
-6.00842,-80.63177938
-6.00842,-80.62415751
-6.00842,-80.62415751
-6.00518,-80.63940125
-6.00842,-80.61653564
-6.0068,-80.61653564
-6.00842,-80.60891376
-6.00842,-80.60891376
-6.00842,-80.60891376
-6.00842,-80.60891376
-6.0068,-80.60891376
-6.01005,-80.60129189
-6.00842,-80.59367002
-6.00842,-80.60129189
-6.0068,-80.58604815
-6.00842,-80.58604815
-6.00842,-80.57842628
-6.00842,-80.57842628
-6.00842,-80.58604815
-6.00842,-80.57842628
-6.00842,-80.57842628
-6.0068,-80.56318254
-6.00842,-80.56318254
-6.01005,-80.56318254
-6.01005,-80.55556066
-6.00518,-80.54793879
